raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
"Institute of Telecommunications and Multimedia (ITEAM), Universitat Politècnica de València, Valencia, Spain",auto,https://openalex.org/I60053951,Universitat Politècnica de València,education,ES,https://openalex.org/I60053951,1.000,Universitat Politècnica de València,Universitat Politècnica de València
"Institute of Telecommunications, Computer Engineering, and Photonics (TeCIP), Scuola Superiore Sant'Anna, Pisa, Italy",auto,https://openalex.org/I162290304,Scuola Superiore Sant'Anna,education,IT,https://openalex.org/I162290304,1.000,Scuola Superiore Sant'Anna,Scuola Superiore Sant'Anna
"Institute of Telecommunications, Riga Technical University, Riga, Latvia",auto,https://openalex.org/I201787326,Riga Technical University,education,LV,https://openalex.org/I201787326,1.000,Riga Technical University,Riga Technical University
"Instituto Científico e Tecnológico da Universidade Brasil, São Paulo, Brazil",auto,https://openalex.org/I4403928426,Instituto de Estudos Avançados da Universidade de São Paulo,education,,https://openalex.org/I17974374|https://openalex.org/I4403928426,0.950,instituto de estudos avançados da universidade de são paulo,São Paulo
"Instituto Nacional de Astrofísica, Óptica y Electrónica, Calle Luis Enrique Erro No. 1, Santa María Tonantzintla, Puebla, México",auto,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility,MX,https://openalex.org/I39824353,0.950,"instituto nacional de astrofísica, óptica y electrónica",Óptica y Electrónica
"Instituto Politécnico de Leiria, Instituto de Telecomunicações, R. General Norton de Matos, Leiria, Portugal",auto,https://openalex.org/I169427155,Instituto Politécnico de Leiria,education,PT,https://openalex.org/I169427155,1.000,Instituto Politécnico de Leiria,Instituto Politécnico de Leiria
Instituto Superior Tecnico-University of Lisbon,unmatched,,,,,,0.000,,
"Instituto Universitario de Tecnología Nanofotónica, Universitat Politècnica de València, Valencia, Spain",auto,https://openalex.org/I60053951,Universitat Politècnica de València,education,ES,https://openalex.org/I60053951,1.000,Universitat Politècnica de València,Universitat Politècnica de València
"Instituto de Alta Investigación, Universidad de Tarapacá",auto,https://openalex.org/I185652977,University of Tarapacá,education,CL,https://openalex.org/I185652977,1.000,Universidad de Tarapacá,Universidad de Tarapacá
Instituto de Engenharia de Sistemas e Computadores - Microsistemas e Nanotecnologias (INESC MN),auto,https://openalex.org/I4210109601,Instituto de Engenharia de Sistemas e Computadores Microsistemas e Nanotecnologias,nonprofit,PT,https://openalex.org/I4210109601|https://openalex.org/I4210125590,1.000,INESC MN,INESC MN
Instituto de Engenharia de Sistemas e Computadores–Microsistemas e Nanotecnologias (INESC MN),auto,https://openalex.org/I4210109601,Instituto de Engenharia de Sistemas e Computadores Microsistemas e Nanotecnologias,nonprofit,PT,https://openalex.org/I4210109601|https://openalex.org/I4210125590,1.000,INESC MN,INESC MN
Instituto de Física Interdisciplinar y Sistemas Complejos IFISC (UIB-CSIC),review,https://openalex.org/I67266860,Universidade de Itaúna,education,BR,https://openalex.org/I67266860,0.850,ui,UIB-CSIC
"Instituto de Telecomunicaciones y Aplicaciones Multimedia, ITEAM, Universitat Politècnica de València, Valencia, Spain",auto,https://openalex.org/I60053951,Universitat Politècnica de València,education,ES,https://openalex.org/I60053951,1.000,Universitat Politècnica de València,Universitat Politècnica de València
"Instituto de Telecomunicaciones y Aplicaciones Multimedia, Universitat Politècnica de València, Valencia, Spain",auto,https://openalex.org/I60053951,Universitat Politècnica de València,education,ES,https://openalex.org/I60053951,1.000,Universitat Politècnica de València,Universitat Politècnica de València
"Instituto de Telecomunicacoes and Universidade de Aveiro, Campus Universitario de Santiago, Aveiro, Portugal",auto,https://openalex.org/I60858718,University of Aveiro,education,PT,https://openalex.org/I60858718,1.000,Universidade de Aveiro,Universidade de Aveiro
"Instituto de Telecomunicações, Aveiro, Portugal",auto,https://openalex.org/I4210120471,Instituto de Telecomunicações,nonprofit,PT,https://openalex.org/I4210120471,1.000,Instituto de Telecomunicações,Instituto de Telecomunicações
"Instituto de Telecomunicações, Campus Universitário de Santiago, Aveiro, Portugal",auto,https://openalex.org/I4210120471,Instituto de Telecomunicações,nonprofit,PT,https://openalex.org/I4210120471,1.000,Instituto de Telecomunicações,Instituto de Telecomunicações
"Instituto de Telecomunicações, Departamento de Eletrónica Telecomunicações e Informática, Universidade de Aveiro, Aveiro, Portugal",auto,https://openalex.org/I4210120471,Instituto de Telecomunicações,nonprofit,PT,https://openalex.org/I4210120471,1.000,Instituto de Telecomunicações,Instituto de Telecomunicações
"Instituto de Telecomunicações, Universidade de Aveiro, Aveiro, Portugal",auto,https://openalex.org/I4210120471,Instituto de Telecomunicações,nonprofit,PT,https://openalex.org/I4210120471,1.000,Instituto de Telecomunicações,Instituto de Telecomunicações
"Instituto de Telecomunicações, University of Aveiro, Aveiro, Portugal",auto,https://openalex.org/I4210120471,Instituto de Telecomunicações,nonprofit,PT,https://openalex.org/I4210120471,1.000,Instituto de Telecomunicações,Instituto de Telecomunicações
"Instituto de Óptica “Daza de Valdés”, IO-CSIC, Madrid, Spain",auto,https://openalex.org/I4210087660,"Instituto de Óptica ""Daza de Valdés""",facility,ES,https://openalex.org/I134820265|https://openalex.org/I4210087660,1.000,IO-CSIC,IO-CSIC
"Instituto de Óptica, CSIC, Madrid, Spain",auto,https://openalex.org/I4210123106,Comisión Sectorial de Investigación Científica,government,UY,https://openalex.org/I4210123106,1.000,CSIC,CSIC
"Instituto de Óptica, Consejo Superior de Investigaciones Científicas, Madrid, Spain",auto,https://openalex.org/I134820265,Consejo Superior de Investigaciones Científicas,government,ES,https://openalex.org/I134820265,1.000,Consejo Superior de Investigaciones Científicas,Consejo Superior de Investigaciones Científicas
Instruments & Data Tools Pty Ltd.,unmatched,,,,,,0.000,,
"Integrated Device Solutions and Nanophotonics (iDSN) Laboratory, School of Enginnering and Digital Sciences, Nazarbayev University, Nur-Sultan, Kazakhstan",auto,https://openalex.org/I60559429,Nazarbayev University,education,KZ,https://openalex.org/I60559429,1.000,Nazarbayev University,Nazarbayev University
"Integrated Optical Systems (IOS) Group, MESA+ Institute for Nanotechnology, University of Twente, Enschede, AE, The Netherlands",auto,https://openalex.org/I4210149211,Institute of Semiconductors,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210149211,1.000,IOS,IOS
"Integrated Photonics and Applications Centre, School of Engineering, RMIT University, Melbourne, VIC, Australia",auto,https://openalex.org/I82951845,RMIT University,education,AU,https://openalex.org/I82951845,1.000,RMIT University,RMIT University
Intel,manual,,,company,,,0.850,intel (malaysia),Intel
Intel Corporation,manual,,,company,,,0.850,intel (malaysia),Intel
"Intel Corporation Santa Clara, CA, USA",unmatched,,,,,,0.000,,
"Intel Corporation, Chandler, AZ, USA",unmatched,,,company,,,0.850,chan,Chandler
"Intel Corporation, Hillsboro, OR, USA",unmatched,,,company,,,0.850,intel (malaysia),Intel
"Intel Corporation, Livingston, U.K.",unmatched,,,company,,,0.850,intel (malaysia),Intel
"Intel Corporation, Santa Clara, CA, USA",auto,https://openalex.org/I4210136303,Kaiser Permanente Santa Clara Medical Center,healthcare,US,https://openalex.org/I1343052199|https://openalex.org/I4210136303,0.950,kaiser permanente santa clara medical center,Santa Clara
"Intel Corporation,Compact Device Modeling Group, Design Enablement,Hillsboro,US",manual,,,company,,,0.850,intel (malaysia),Intel
"Intel Corporation,Components Research,Hillsboro,OR,USA",manual,,,company,US,,0.850,intel (malaysia),Intel
"Intel Corporation,Components Research,Hillsboro,OR,USA,97124",manual,,,company,US,,0.850,intel (malaysia),Intel
"Intel Corporation,Components Research,Hillsboro,OR,USA,97214",manual,,,company,US,,0.850,intel (malaysia),Intel
"Intel Corporation,Corporate Quality Network,Hillsboro,OR,USA,97124",manual,,,company,,,0.850,intel (malaysia),Intel
"Intel Corporation,Design Enablement,Hillsboro,OR,USA,97124",manual,,,company,US,,0.850,intel (malaysia),Intel
"Intel Corporation,Global Sourcing for Equipment and Materials,Hillsboro,OR,USA,97214",manual,,,company,,,0.850,intel (malaysia),Intel
"Intel Corporation,Intel Labs,Hillsboro,Oregon",manual,,,company,US,,0.850,intel (malaysia),Intel
"Intel Corporation,Intel Labs,Santa Clara,California",auto,https://openalex.org/I4210136303,Kaiser Permanente Santa Clara Medical Center,healthcare,US,https://openalex.org/I1343052199|https://openalex.org/I4210136303,0.950,kaiser permanente santa clara medical center,Santa Clara
"Intel Corporation,Portland Technology Development,Hillsboro,OR,USA,97124",manual,,,company,,,0.850,intel (malaysia),Intel
"Intel Corporation,Santa Clara,CA,95054",auto,https://openalex.org/I4210136303,Kaiser Permanente Santa Clara Medical Center,healthcare,US,https://openalex.org/I1343052199|https://openalex.org/I4210136303,0.950,kaiser permanente santa clara medical center,Santa Clara
"Intel Corporation,Technology Development,Hillsboro,OR,USA,97214",auto,https://openalex.org/I4401726824,Horizon Robotics (China),company,,https://openalex.org/I4401726824,0.950,beijing horizon robotics technology development co ltd,Technology Development
"Intel Corporation,USA",manual,,,company,,,0.850,intel (malaysia),Intel
Intel Labs,unmatched,,,,,,0.000,,
"Intel Labs, Hillsboro, Oregon, USA",unmatched,,,,,,0.000,,
"Intel Labs, Santa Clara, California, USA",auto,https://openalex.org/I4210136303,Kaiser Permanente Santa Clara Medical Center,healthcare,US,https://openalex.org/I1343052199|https://openalex.org/I4210136303,0.950,kaiser permanente santa clara medical center,Santa Clara
"Intel Labs, Santa Clara, California, United States",auto,https://openalex.org/I4210136303,Kaiser Permanente Santa Clara Medical Center,healthcare,US,https://openalex.org/I1343052199|https://openalex.org/I4210136303,0.950,kaiser permanente santa clara medical center,Santa Clara
"Intel Labs,San Diego,USA",auto,https://openalex.org/I4210108696,San Diego Center for Spinal Disorders,healthcare,US,https://openalex.org/I4210108696,0.950,san diego center for spinal disorders,San Diego
